valid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018-01-01,0.09600596598462567,0.10401156390321564,0.11408861687064265,0.12601530702825242,0.14133848826952022,0.18157062911147917,0.23399038711065334,0.2921899974225577,0.3517254680060868,0.40009248204378006,0.4274768125595086,0.4388989959014734,0.4391510224675698,0.43195121245536533,0.4161330255843891,0.3982180601603412,0.38084003748625384,0.362933341292194,0.3442381612064808,0.3307792013833182,0.3325817204689119,0.33108652983543696,0.32994512650584157,0.32984861382803077
2018-01-02,0.34633579332406333,0.347670726897034,0.34934176283917945,0.35179794178774965,0.3529376628050037,0.36091286313914117,0.3740166414331335,0.3917404539579074,0.41076398437599654,0.42679610604749246,0.4392964882808203,0.4472269193111963,0.44610736852110794,0.4327622303933204,0.41198151971770053,0.3876237027718402,0.36230643296063,0.34372623759544274,0.33604375276077625,0.3311615835602246,0.32432220208572504,0.31810600264167543,0.31181179184115904,0.30497668649118786
2018-01-03,0.2755485210456828,0.27266580280678165,0.27082603866886235,0.2694918507119921,0.267835725777051,0.27750392807516394,0.29633550976003614,0.31761479562214473,0.3385471983334928,0.3597816471208043,0.3765789898466879,0.38478649038637097,0.3850313323196699,0.3775379684665037,0.36031470674911326,0.33237070076085073,0.2985879002747775,0.2656098439875603,0.23960940866291672,0.22671823516866385,0.22986656378045325,0.23225149302686854,0.23601286576906047,0.24090643177264065
2018-01-04,0.2986335469965052,0.30280295370161453,0.3061723041802263,0.30844782076866095,0.308563638425715,0.3026838206701371,0.2942467295821802,0.2833127142458608,0.27084657312619215,0.26161629028212985,0.25716344149402826,0.2554428301880125,0.25651990874765523,0.26272566117666063,0.26941247384990613,0.27499523363051964,0.28124091631135534,0.2876828229033356,0.2931024613473954,0.29790324450595657,0.300042811240716,0.3017344876405668,0.3030861470946953,0.3041455373595814
2018-01-05,0.2920153745026665,0.2773626224071778,0.2643343672650269,0.25256780159757747,0.24200223996055897,0.2523527510814608,0.27576753612398597,0.30546541689352313,0.33602443585609926,0.3636645344676014,0.3838131836585053,0.393677690625242,0.39156462943522286,0.3785208123016045,0.3572597193727069,0.33003437763481974,0.2984747586736006,0.2681684652396977,0.24050886318195713,0.21424082044867032,0.19206604448072237,0.1707179705927417,0.14947513385995523,0.12876990434588353
2018-01-06,0.12781054857216953,0.12588615173680842,0.1251234530611512,0.12657897483925515,0.13428985251358555,0.16309111878054644,0.19944478649672773,0.2527669075908321,0.30633114893076546,0.3547390902672047,0.3997997406532322,0.4284683760031258,0.42222749748596605,0.4079536924050463,0.3877281936935969,0.36374837751214295,0.33616539408216456,0.3092839372139371,0.2888146149921401,0.2737331251324394,0.26455299654513964,0.25528293496119636,0.24652155711637536,0.2380895939783051
2018-01-07,0.25109714410616985,0.26596039628537854,0.2804724276414662,0.29461020748436967,0.309057675532525,0.3229737208745013,0.339693793540901,0.35975819974775275,0.3827029749286255,0.4072704094314101,0.427630034130112,0.43896607975321894,0.4402389042243743,0.4315224906544878,0.41684251383796544,0.3979820385320869,0.377752820122654,0.3588002793545267,0.3434669698212771,0.32879241893994055,0.316275094731089,0.30466522717030076,0.2931709522871284,0.28198743034578344
2018-01-08,0.30015636695764264,0.3071835449077842,0.31438065448527863,0.32189011336882445,0.3296258847870818,0.34057201416390775,0.3549145899482809,0.37017216813210135,0.38538822308953957,0.39925466937988735,0.4104713133500117,0.4181480425444014,0.42110275171055533,0.4186404995470306,0.41284037968550796,0.4040916929642577,0.39358015184532974,0.38482531519419644,0.3784235409604527,0.3730053885790362,0.3688985179159626,0.36428065677262633,0.3597130122646569,0.35518494434879644
2018-01-09,0.2579207650189661,0.2652394497508342,0.2731429429294593,0.2817694720618316,0.29031912533615695,0.3026689870622961,0.32097330254966205,0.34187452630723303,0.36283098097600475,0.38282234413748595,0.40083491808640964,0.41262704747582696,0.41586226104741336,0.4116416990602496,0.4027619243675477,0.39266345846227396,0.3820747466710387,0.37422241594640926,0.36925879641573395,0.3631510452505262,0.3542723351103526,0.3452550787207652,0.33583779573414607,0.3261667081334306
2018-01-10,0.3119276424952433,0.3194585803736267,0.32668094063216224,0.3335221481749403,0.3402911799922226,0.34478433863537206,0.34923731176704614,0.35378003930058466,0.35903036629535034,0.3648678416265712,0.3693121843597123,0.3715880036116986,0.3711261021779872,0.36752112219387534,0.36263433397298195,0.3565329780961725,0.34783095686601095,0.33805915172381557,0.3292482136488104,0.320785319491027,0.3156037218300727,0.31062097906380365,0.3059445098287034,0.3016902003793849
2018-01-11,0.3170094883803235,0.30874562674019274,0.3008614203142884,0.29379032365259616,0.28959946177707685,0.3025335458187017,0.3161996526964669,0.3304661547894598,0.35231926024975996,0.37296929644060767,0.38601612333781715,0.39268536701843804,0.3946563648591352,0.38770633436483426,0.3764428799557504,0.3655556783429209,0.35582502411217287,0.34650140324073725,0.3382585449671737,0.33240990650914054,0.32953158431991714,0.3269493817551086,0.32465883929018596,0.32270205608403724
2018-01-12,0.3111334225756018,0.3060722530353935,0.3015254166038355,0.29835440812730685,0.29917402415706,0.3099154246261149,0.32238726918741384,0.3388066046363635,0.36007365493685295,0.375451451625491,0.3876355101153333,0.39413093167461344,0.39263769336640775,0.3838430773182542,0.3692371057062757,0.35392412951966234,0.3412785199742385,0.33306082167272927,0.329392432061293,0.3294959793874091,0.325950448861018,0.32120783510429274,0.3156847392358098,0.3093348323981968
2018-01-13,0.29107966672370617,0.28630424181962116,0.28195695339094745,0.2780791061753939,0.2755385953125153,0.2782133343506758,0.28398536367842375,0.29721086251845097,0.31507498578044485,0.33116256023652274,0.3451865408996437,0.354597793519378,0.356854868433208,0.35324783113303077,0.34626845917854393,0.3376357023212486,0.32833084747963537,0.3208018658531572,0.31450950436065933,0.3093945400825046,0.30332538404208526,0.29679784605179743,0.2901454232618247,0.2832787284270394
2018-01-14,0.27877398357026967,0.2719484633843118,0.2653622726506972,0.25882493526914574,0.25225686534757524,0.24989433813166678,0.25176503094580593,0.2565516713977919,0.26320736842074427,0.27041764162067455,0.27606982096017924,0.27764862455809813,0.27466392872002304,0.26979332684770696,0.26385162933517736,0.255792034255955,0.24770412469674316,0.24122822133968047,0.23426233188519166,0.2259444060109292,0.215731465766581,0.20570804364652406,0.19541095987022433,0.18473205421793876
2018-01-15,0.17769697991191982,0.18407474854982186,0.19096045741112158,0.19819704624853465,0.20339434989305621,0.21694393463433248,0.23632334871952432,0.2577966097601923,0.2799427652159761,0.30178579255423515,0.3187057077808011,0.327803470668942,0.3305512384693763,0.3282917577574931,0.3221840953864299,0.31474710579100446,0.3090072072509583,0.3060685146701607,0.30844627089918786,0.31605938803723993,0.32605190796767114,0.3356680483063612,0.3456660597620451,0.3557206637637806
2018-01-16,0.328820778507443,0.3277333690145627,0.3266206663966718,0.3259415318290268,0.3256710911819975,0.335200852385924,0.3469796018049626,0.3603017494240072,0.3823511898946825,0.40617832458583364,0.4239589730886708,0.43540394724337445,0.43499333072503804,0.4190858309360371,0.3968413828802614,0.3751392525952858,0.3520650201243211,0.3345246827682641,0.32777690906934315,0.32599594407497917,0.32472760528719424,0.3229768664944575,0.3212205550168088,0.31937666761200356
2018-01-17,0.3305092596421974,0.3331695806053024,0.33545873796549874,0.3381966954386896,0.34091412722323344,0.3448764768939786,0.3575219746316529,0.3782024704368438,0.4013630282329117,0.421961755296426,0.4365368355088209,0.4453034195134814,0.4476580671808396,0.44362734394481385,0.435676366459272,0.42718386170782324,0.4184830274068409,0.4111937392749546,0.4082085679927847,0.4080634336981302,0.4092382480418458,0.41092136924617484,0.412982218430135,0.41525170724678306
2018-01-18,0.4098413036672429,0.3932433280974228,0.37678230301624194,0.3601710807175346,0.3433044701581846,0.3279706610129721,0.316580414852241,0.3089840753052824,0.3033591026298639,0.30623442148436614,0.3120836497248401,0.3148658144240449,0.3139741607890335,0.3099264940536303,0.30205708864368863,0.2912161503376863,0.2806074082221921,0.27280969027703095,0.26751884683572275,0.2647137779844603,0.26515062488658614,0.26595179555012016,0.2665633165326915,0.2670292810050918
