valid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018-01-01,0.06846055916588802,0.07060618449060264,0.07124528311488683,0.07105577874523786,0.06674903678608826,0.053717521359101614,0.0468643060614138,0.05121686889052314,0.06140087227903285,0.07615442951457174,0.09799771808083463,0.11594183345602439,0.1289832777050045,0.1476841421551344,0.16692443622924377,0.1754980994201428,0.17905693622838822,0.17602061945338077,0.1589028172792582,0.13204879747549986,0.11833245645626252,0.10784685250957464,0.09825543120034735,0.09069227442649708
2018-01-02,0.06601685198971946,0.0718532859513441,0.07785454933720111,0.08581902948328132,0.09315897838144063,0.10841198489722795,0.13321982800334553,0.17083833479854288,0.2055435996863068,0.21279527502726228,0.2070167649919749,0.19728497022003866,0.17627352657778997,0.15322440703791934,0.142165386764951,0.12835230714135332,0.1114786198015867,0.10072497694786116,0.09538066647635753,0.09303738417840653,0.09863626359925645,0.10131026416763604,0.10452841201061286,0.10779804891543185
2018-01-03,0.0489731527986966,0.05548682327155322,0.06291210135353162,0.07116636379338177,0.08393947267740579,0.11265056144948772,0.15356799943922353,0.20609993902699808,0.2583320963989547,0.29287163973157815,0.3047961175773538,0.29636826802195465,0.26341777399207345,0.2051275504659182,0.1506963258251197,0.10817262284609264,0.07647395983061607,0.06062888699639409,0.05741761506494364,0.058678274309338176,0.050889426850280105,0.04148520821514393,0.03144131714450399,0.02002422983061367
2018-01-04,0.15590501687062372,0.14847828482538414,0.14164774107005496,0.13539791534411458,0.12865337182250614,0.12623177734716018,0.1280010465040299,0.13421242678664383,0.13859511135615643,0.1488029425174003,0.17503430176931892,0.20525149540469784,0.2338700902129143,0.26653551940125714,0.2903726928834004,0.30635617265610193,0.3173759193782193,0.32433909389016097,0.3259194847831704,0.32952391006362186,0.3337779895309053,0.3363149886082728,0.3389598262523078,0.3423724275271024
2018-01-05,0.2305019797303718,0.18799547736487854,0.14801061761985462,0.10891748066345602,0.07194303567163692,0.06256476858577258,0.06623489427140654,0.07018993838374393,0.07775369437703197,0.0865058679759441,0.08962680070950686,0.09292989328714553,0.09510846378614832,0.08829465799365306,0.07461524905715931,0.05899232980732886,0.041167530078421076,0.029246545585464523,0.03005698424513652,0.039950284346707124,0.04744135671880322,0.05312779488338523,0.05906775168984916,0.06437246628948212
2018-01-06,0.050469831181902514,0.05079811857544306,0.05078567604707539,0.050444404539385375,0.04931389203674448,0.043900706901104064,0.037805162300920646,0.03989300465312114,0.04619962384407696,0.05583805650788647,0.07256326611124725,0.09353351440763376,0.10740934950213724,0.108788492006907,0.10556141448892792,0.09670760387857986,0.08043697792816698,0.06787529659275746,0.05787547446208982,0.05033098039567693,0.0457075767507481,0.03880727110432307,0.032192385533976194,0.026045997759057853
2018-01-07,0.008706370015102464,0.0157862188935434,0.021424538022165613,0.026135372693287483,0.030194816326695587,0.024422059752116382,0.025187779644694385,0.04147948498207416,0.07274973635402793,0.11663954863837181,0.16483758339106516,0.19864163789050596,0.21244641805507608,0.2080075070514851,0.18615175457967945,0.15234942166706303,0.1175622065805546,0.0833304470842313,0.052492647064188866,0.030240755473762867,0.019274073080999023,0.009757236194940271,0.001271083405090215,-0.005797044669348018
2018-01-08,0.005934850756355806,0.006730378584451137,0.007429690401384915,0.00788878932810596,0.009001124461234645,0.010724531805557103,0.013015321029993334,0.015949114104190767,0.025234534030649573,0.04378553910688718,0.06146212595483708,0.07766991540019808,0.09425358704543417,0.09913341573219527,0.09488553670226942,0.08934607097753175,0.08348247305155491,0.07710405763059887,0.06921213873329682,0.06002552241834498,0.0470136477558724,0.03351134377232358,0.019452131091720226,0.004975428723273465
2018-01-09,0.026534072111218172,0.026953334785898304,0.02710597136405253,0.026894452076506623,0.026363433983039895,0.025335137457437026,0.02815735480366076,0.036976134884136466,0.05656422915898026,0.08695008446282496,0.11860072804665915,0.14107511873887085,0.15309269169651135,0.15209713496589758,0.13931348824090645,0.12212358926034285,0.11278743454294995,0.10464858035758261,0.09928297708424477,0.10344043553336792,0.11115851207736006,0.116128765644163,0.12111059982757877,0.12601165447883866
2018-01-10,0.07442190999694473,0.08334692001282966,0.09118372372713641,0.09757794837691246,0.10534333067750716,0.10863261456034332,0.10548642187356863,0.10583708573204885,0.11400344146162186,0.13034528142530047,0.14618453054945127,0.15088220534710264,0.1448552397231151,0.13252193459573708,0.10980519666918008,0.08513395555180513,0.0670134021375083,0.05354484502937913,0.04345545495141433,0.041668632789037145,0.04221524411586983,0.04087626028587173,0.04039394136627993,0.040332028813153425
