valid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018-01-01,0.24999999999999992,0.25000000000000017,0.24999999999999994,0.25,0.25,0.25,0.24999999999999997,0.25,0.24999999999999994,0.25,0.24999999999999997,0.25000000000000006,0.24999999999999997,0.24999999999999997,0.25,0.25000000000000006,0.25,0.24999999999999994,0.25000000000000006,0.24999999999999883,0.24999999999999978,0.2499999999999996,0.25000000000000033,0.24999999999999947
2018-01-02,0.24999999999999992,0.25000000000000017,0.24999999999999994,0.25,0.25,0.25,0.24999999999999997,0.25,0.24999999999999994,0.25,0.24999999999999997,0.25000000000000006,0.25,0.25,0.25000000000000006,0.25000000000000006,0.24999999999999997,0.24999999999999997,0.25,0.2500000000000001,0.2499999999999999,0.2500000000000001,0.25000000000000266,0.25
2018-01-03,0.49999999999999994,0.5,0.5,0.5,0.49999999999999994,0.5000000000000001,0.49999999999999994,0.49999999999999994,0.4999999999999999,0.4999999999999996,0.5000000000000011,0.3953219390085229,0.35441145182434614,0.24999999999999994,0.25000000000000044,0.24999999999999986,0.24999999999999997,0.2500000000000004,0.25000000000000155,0.24999999999999611,0.24999999999998856,0.2500000000000073,0.2500000000000344,0.250000000000002
2018-01-04,0.5079054872381945,0.502138478221987,0.49308758918563056,0.47784454928517167,0.44881263522601444,0.3923954956851782,0.3439674697236687,0.28636420616790004,0.25000000000000006,0.25000000000000006,0.24999999999999992,0.25000000000000006,0.25,0.24999999999999997,0.25,0.25,0.24999999999999994,0.25,0.25,0.24999999999999992,0.2500000000000001,0.24999999999999864,0.2499999999999993,0.2499999999999992
2018-01-05,0.2499999999999999,0.24999999999999994,0.24999999999999986,0.24999999999999994,0.25,0.24999999999999994,0.24999999999999994,0.25,0.25,0.25,0.24999999999999997,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24999999999999994,0.25000000000000006,0.2500000000000001,0.2500000000000002,0.25000000000000044,0.24999999999999972
2018-01-06,0.24999999999999992,0.25000000000000017,0.24999999999999994,0.25,0.25,0.25,0.24999999999999997,0.25,0.24999999999999994,0.25,0.24999999999999997,0.25000000000000006,0.24999999999999997,0.24999999999999997,0.25,0.25000000000000006,0.25,0.24999999999999994,0.25000000000000006,0.24999999999999883,0.24999999999999978,0.2499999999999996,0.25000000000000033,0.24999999999999947
2018-01-07,0.4380133055729271,0.4103141096370788,0.39124934464627303,0.3764957530623958,0.36062081130357143,0.40204941988068,0.45406261933839137,0.49006185003170044,0.5,0.4898158144944461,0.4530553626192764,0.4015110027176249,0.3484834827937583,0.2968610001013119,0.26003899354880367,0.2598110413796784,0.2961266022893872,0.34815889792542903,0.3900630469977349,0.4025291221789461,0.36631868911747034,0.3302401386963255,0.28718183690668136,0.23882963643097127
2018-01-08,0.4999999999999998,0.5,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,0.5000000000000001,0.4999999999999992,0.5000000000000018,0.5000000000000002,0.5,0.25,0.25000000000000133,0.25,0.2499999999999992,0.25000000000000006,0.24999999999999992,0.25,0.25000000000000006,0.2500000000000008,0.24999999999999983,0.249999999999998,0.24999999999999825
2018-01-09,0.5000000000000004,0.4999999999999997,0.5,0.5,0.5,0.5,0.5,0.49349971982839613,0.45262377391643266,0.3987887260115493,0.3513201397831022,0.29751572663927517,0.2570164847380463,0.24999999999999992,0.24999999999999997,0.2570250355467103,0.29752942287323936,0.3514375597500799,0.3989666242237233,0.4525582456993692,0.47837529533329626,0.49407929967266107,0.5050538641853995,0.5129692299296187
2018-01-10,0.7697703597745957,0.7354693355784774,0.6994647538288524,0.659450875749709,0.6077869082991935,0.5330071804692487,0.4940468147646069,0.4526853085642555,0.4278560811011803,0.45772852567522115,0.5009290871633443,0.5455978915711188,0.587680442326148,0.6174331487581814,0.6546711365236602,0.6772271390386331,0.6423870850395965,0.5703393421754946,0.48947526391281615,0.4053524685162583,0.3970085408228039,0.39462588761318457,0.4002308562965226,0.41750580753362077
2018-01-11,0.5007479623614013,0.5003465342649622,0.499640603241373,0.498159795343561,0.4918502369160535,0.4193778329118625,0.3715571589780288,0.3199362814149281,0.24999999999999986,0.25000000000000006,0.24999999999999997,0.24999999999999994,0.2851155454732118,0.34628107314829226,0.3979862208681265,0.4556507787766026,0.49999999999999994,0.5,0.4999999999999998,0.4999999999999998,0.4999999999999993,0.5000000000000022,0.49999999999999745,0.499999999999999
2018-01-12,0.8921695368354253,0.7809502273504011,0.6695292891973816,0.5598586931452755,0.4509394023792099,0.36237726087522976,0.29999854228257794,0.2641203775826001,0.2659002634901071,0.27126465600246985,0.2711137942161703,0.28125727374702525,0.30875632479767445,0.350187914285108,0.40255726049728735,0.4452108947085498,0.4448557532811114,0.40207371610547704,0.3485089088654752,0.2965551219152992,0.28802465645251274,0.2964625166449169,0.3101943108396758,0.32949631586762784
2018-01-13,0.15750485712210457,0.21920644720718618,0.28191011271843547,0.3430442996400199,0.4005987962569209,0.4529006011559277,0.49125016092183904,0.5,0.49999999999999994,0.49999999999999994,0.5,0.49999999999999994,0.5,0.5,0.490984893306296,0.45204673955405744,0.3997362540950263,0.3488101755955987,0.2942579967371575,0.26781962328270964,0.3204185683694534,0.37223699414814604,0.4263676797461624,0.48478789909649694
2018-01-14,0.35043107514454414,0.3205086459053309,0.2925582502558386,0.26568999880585653,0.25081521593506934,0.253719229330242,0.25463265170804644,0.25442045828646054,0.25462464639703986,0.2604749350733951,0.29445198376926895,0.3490468996137139,0.4008536115492371,0.4527751536377805,0.49053673067540476,0.4912512309824562,0.45529890067081635,0.40223764787742705,0.36391010680111596,0.35758837171185154,0.3928136164290318,0.4268837654090386,0.4678265683678828,0.5136688636652946
2018-01-15,0.4999999999999999,0.5000000000000001,0.49999999999999994,0.5,0.5000000000000002,0.5000000000000001,0.3962856711198136,0.3557976543593002,0.24999999999999928,0.2500000000000001,0.2500000000000001,0.25,0.24999999999999997,0.25,0.24999999999999997,0.24999999999999967,0.25000000000000244,0.24999999999999972,0.37450347579667276,0.4788372652706706,0.496527978402324,0.49926586310910315,0.5004375915166082,0.5010032653033636
2018-01-16,0.3495655412578715,0.32543820858483585,0.3069420371068606,0.2932078893871218,0.2960935121939441,0.347892353540843,0.39248486591488996,0.40999290056146787,0.40632549231921666,0.40190312155893043,0.4020232971687707,0.4093393648249171,0.4286953320553005,0.44916480728331587,0.4451906392426994,0.40934991565482365,0.3704854184280573,0.3385786272065144,0.29536528095537035,0.25967990627929205,0.25421217479494596,0.25054796560255155,0.24798796254023234,0.2461944768908805
2018-01-17,0.24999999999999992,0.25000000000000017,0.24999999999999994,0.25,0.25,0.25,0.24999999999999997,0.25,0.24999999999999994,0.25,0.24999999999999997,0.25000000000000006,0.24999999999999997,0.24999999999999997,0.25,0.25000000000000006,0.25,0.24999999999999994,0.25000000000000006,0.24999999999999883,0.24999999999999978,0.2499999999999996,0.25000000000000033,0.24999999999999947
2018-01-18,0.5089261328308615,0.5006856217394987,0.4870111573882515,0.46249529607129586,0.41344518121757534,0.3604407441735606,0.3125,0.25,0.25,0.5,0.25,0.25000000000000283,0.25000000000000006,0.2500000000000004,0.2499999999999999,0.25,0.25,0.25,0.25,0.25,0.24999999999999994,0.25,0.25000000000000017,0.24999999999999986
2018-01-19,0.24999999999999992,0.25000000000000017,0.24999999999999994,0.25,0.25,0.25,0.24999999999999997,0.25,0.24999999999999994,0.25,0.24999999999999997,0.25000000000000006,0.24999999999999997,0.24999999999999997,0.25,0.25000000000000006,0.25,0.24999999999999994,0.25000000000000006,0.24999999999999883,0.24999999999999978,0.2499999999999996,0.25000000000000033,0.24999999999999947
2018-01-20,0.24999999999999992,0.25000000000000017,0.24999999999999994,0.25,0.25,0.25,0.24999999999999997,0.25,0.24999999999999994,0.25,0.24999999999999997,0.25000000000000006,0.24999999999999997,0.24999999999999997,0.25,0.25000000000000006,0.25,0.24999999999999994,0.25000000000000006,0.24999999999999883,0.24999999999999978,0.2499999999999996,0.25000000000000033,0.24999999999999947
2018-01-21,0.24999999999999997,0.25000000000000006,0.25,0.25,0.2500000000000001,0.24999999999999933,0.2500000000000006,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.4375,0.38132245877701115,0.3252455961302918,0.2500000000000008,0.24999999999999992,0.2500000000000001,0.25000000000000006,0.24999999999999992,0.24999999999999972,0.25000000000000006
2018-01-22,-0.3750000000000012,-0.24999999999999944,-0.12499999999999989,6.106226635438361e-16,0.12499999999999994,0.24999999999999978,0.3749999999999999,0.5,0.6249999999999969,0.4,0.35362968857886334,0.25000000000000006,0.24999999999999986,0.2500000000000001,0.25,0.24999999999999997,0.25,0.25,0.25,0.25,0.24999999999999994,0.25,0.25000000000000017,0.24999999999999986
2018-01-23,0.24999999999999994,0.2500000000000001,0.25,0.24999999999999997,0.25,0.24999999999999997,0.25,0.25,0.25000000000000006,0.3096180968155309,0.36789793056046205,0.4139179735854228,0.4872215035414773,0.4999999999999999,0.5,0.49999999999999994,0.49999999999999994,0.5,0.4999999999999978,0.43930127554790416,0.3761795792848748,0.3295544987341257,0.2818263115972387,0.23333261929137467
