valid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018-01-01,28.053273866882332,29.7079285765428,31.586525914273317,33.62687464298356,35.65643993553847,39.33316235344391,44.11919663817911,49.07349587147184,53.75743270844295,57.56279578213452,59.76585690255508,60.65392307659353,60.66261676923166,60.06492408499392,58.81496754817983,57.42226259023286,56.07706411033849,54.690686972634175,53.24859967045017,52.24537430855439,52.40623961578736,52.2958585903597,52.21755575856518,52.217132079430655
2018-01-02,53.4278059779527,53.52322728529764,53.64407577744878,53.82502587980606,53.89964308639659,54.50788795518699,55.53419105644096,56.91634608807751,58.393620921219636,59.63605534407203,60.59900854320868,61.214953442756766,61.12548744085781,60.09141118107409,58.469564573272734,56.5524894437232,54.56370443772241,53.12454782308574,52.53148341652569,52.06391556408966,51.21352512368726,50.49249299179258,49.75721235174821,48.9499795101424
2018-01-03,47.35469840791382,47.08229727925175,46.88374984340283,46.738333840301685,46.569237397320855,47.391709443879634,49.064889118945054,50.896350177917,52.628655579598636,54.41047632396228,55.73614951157035,56.38508430282196,56.39443791499678,55.78616265951919,54.39039554629861,52.14089380589634,49.38370887713112,46.53574515240708,44.41659105563127,43.38892898798571,43.719805177039866,43.976405941128476,44.34516440173692,44.83336803128815
2018-01-04,47.3419989666494,47.7450256642394,48.08935214632874,48.360955475425655,48.441406493011165,48.066132935929545,47.342550762969125,46.1454936626167,44.806307100590196,43.79650248780961,42.98859283695994,42.32184074795587,42.012069063522475,41.987266415330204,42.02854315098847,42.24182511294404,42.66998672418636,43.20136538082949,43.72091096208543,44.1752168765218,44.389789285065746,44.59506862148635,44.76713052553718,44.89693857095937
2018-01-05,44.699948136140776,44.61249309738313,44.59386011232662,44.63662080855806,44.71689274834721,45.75781637104788,47.54767792715221,49.97134827709368,52.439087739169565,54.63839046170812,56.28229852852322,57.07293412515393,56.93170576590303,55.9298441840662,54.270104324522784,52.14545626781813,49.693213268940376,47.270721159166435,44.89360653710669,42.52731841984059,40.80567055805927,39.097491138482276,37.38074368273609,35.726690829581486
2018-01-06,35.80985261241637,35.711931287163466,35.705089773766886,35.835197868369036,36.310295971561125,38.6184748822151,42.34654331688845,46.80795889617208,51.24763806599454,55.30991994440576,58.156438138371115,59.38320841170411,59.17219067175985,58.18188269886406,56.612010386340344,54.672869093250725,52.43774143282299,50.22377095186681,48.55121835330832,47.3061302182181,46.54030364372939,45.82893682389477,45.157349132433765,44.50968130965455
2018-01-07,46.008208655050325,47.139879269511376,48.25033103310796,49.3362531148072,50.444681631772895,51.54307323268655,52.87297696998702,54.4411579450466,56.219569853864165,58.12216324613485,59.69848693667281,60.57598358795311,60.674504963324246,59.99984346207583,58.86361076833186,57.403809813305834,55.83806827749343,54.37114162204038,53.184343464166844,52.048533225951395,51.07969233218628,50.181088582981275,49.291431707023676,48.42582710876356
2018-01-08,50.89999999999988,50.900000000000716,50.90000000000022,50.900000000000084,50.90000000000002,50.900000000000006,50.900000000000006,50.9,50.900000000000006,50.89999999999999,50.89999999999999,50.900000000000006,50.900000000000006,50.9,50.900000000000006,50.89999999999999,50.9,50.900000000000006,50.90000000000002,50.89999999999979,50.89999999999958,50.9000000000007,50.89999999999999,50.900000000000105
2018-01-09,46.54385157633981,47.10446630248973,47.71352184046676,48.38098098614721,49.042303114525026,50.01532120518484,51.442873427782146,53.06114957981319,54.683235785138976,56.22975314395672,57.620861183510115,58.5473765984129,58.8048011711456,58.46341531795187,57.771194555810496,56.979181069639104,56.149746294095216,55.549098140325654,55.17568342543978,54.704351685897514,53.9833429898361,53.23493435377167,52.45396158363755,51.649600345258335
2018-01-10,50.429878698685556,51.09477401448028,51.728111716556704,52.328370742148934,52.919790883472366,53.27893692763903,53.62078892660154,53.9739231285072,54.385319795518285,54.84059025552325,55.186140078087135,55.36113651157395,55.32530949100926,55.04936515286077,54.67234902608013,54.20142134240101,53.52804338206916,52.770125971289566,52.0696339812308,51.392864037176416,51.04117562028266,50.66144818441257,50.30107885647887,49.97266782904555
2018-01-11,50.93813182223148,50.31889286692251,49.731724232236864,49.21399806862192,48.96951612150775,50.00749680797622,51.09554524050618,52.19803931945508,53.875585140388054,55.453671260392255,56.440917119306874,56.95660772119738,57.13877581883842,56.60576999289646,55.733367685103374,54.89290961953335,54.14131749257735,53.42005916492792,52.782436821510494,52.33014496822191,52.107048000612366,51.906757932002805,51.72900440738062,51.57706737124542
2018-01-12,50.81327916934965,50.30925026475585,49.81492068123239,49.3631535191476,49.02529541899083,49.67320576775967,50.89325732761056,52.52616289937817,54.53538038558143,56.14917136389117,57.043452116676555,57.32389667677491,57.09552244762499,56.30041539681597,55.0660085007205,53.767684041166255,52.73072360564961,52.124915555236804,51.961789688224705,52.03491608134817,51.45359690693016,50.740239655988084,49.94740749321029,49.05073941565914
2018-01-13,46.30361345656082,45.98192088671271,45.68708223787372,45.39925502956381,45.265426839776545,45.60201844513119,46.482549261594116,47.98517784261383,49.73767862408894,51.41964276129113,52.989511487833546,54.04874594474337,54.37766385465007,54.09392990939798,53.52258759465699,52.749931753580704,51.89998181373937,50.9690982905078,49.577400958432555,48.042265474391854,46.28921718294785,44.47660357383148,42.626698326498556,40.76735163821749
2018-01-14,40.78242297259188,40.312646681161496,39.88636532798254,39.46968702306069,39.01145964794625,39.05706425725626,39.392039887523644,39.79720311946415,40.25028052696898,40.77097195962667,41.29810708983226,41.687869758389155,41.85946753111205,41.97995439126855,42.11572270402243,42.07994808857754,41.87528015451217,41.67013331540622,41.37932756615597,40.835482791551456,39.99661609895373,39.20290249772484,38.40862738654733,37.582592601347244
