valid,tmpf,dwpf,relh,sknt,skyc1,skyl1,feel
2018-01-01 00:00:00,36.5,30.2,77.745,0.5,1.0,3500.0,36.5
2018-01-01 01:00:00,34.7,31.1,86.53999999999999,3.5,1.0,3500.0,32.235
2018-01-01 02:00:00,32.9,29.299999999999997,86.44,3.5,1.0,3500.0,29.085
2018-01-01 03:00:00,35.6,30.2,80.51,3.5,1.0,3500.0,32.21
2018-01-01 04:00:00,35.599999999999994,30.2,80.735,3.0,1.0,3500.0,33.46
2018-01-01 05:00:00,38.3,30.2,72.43,1.5,1.0,3000.0,38.3
2018-01-01 06:00:00,42.8,33.8,70.495,1.5,1.0,3000.0,42.8
2018-01-01 07:00:00,50.0,35.6,57.52,0.5,1.0,3000.0,50.0
2018-01-01 08:00:00,56.3,36.5,47.3,2.0,1.0,3000.0,56.3
2018-01-01 09:00:00,59.0,37.400000000000006,44.57,4.5,1.0,3000.0,59.0
2018-01-01 10:00:00,60.8,40.1,46.379999999999995,3.5,1.0,3000.0,60.8
2018-01-01 11:00:00,64.4,30.2,27.615000000000002,3.0,1.0,3000.0,64.4
2018-01-01 12:00:00,61.7,39.2,43.379999999999995,7.0,1.0,3000.0,61.7
2018-01-01 13:00:00,59.9,39.2,46.239999999999995,5.5,1.0,3000.0,59.9
2018-01-01 14:00:00,59.0,38.3,46.095,5.5,1.0,3000.0,59.0
2018-01-01 15:00:00,57.2,38.3,49.175,7.5,1.0,3000.0,57.2
2018-01-01 16:00:00,56.3,40.1,54.59,10.5,1.0,3000.0,56.3
2018-01-01 17:00:00,54.5,41.0,60.25,7.0,1.0,3000.0,54.5
2018-01-01 18:00:00,53.6,41.9,64.465,7.0,1.0,3000.0,53.6
2018-01-01 19:00:00,51.8,41.9,68.87,5.0,1.0,3000.0,51.8
2018-01-01 20:00:00,50.0,41.0,71.07,2.5,1.0,3000.0,50.0
2018-01-01 21:00:00,47.3,40.1,75.92500000000001,3.0,1.0,3000.0,46.370000000000005
2018-01-01 22:00:00,52.7,42.8,68.98,3.5,1.0,3000.0,52.7
2018-01-01 23:00:00,52.7,42.8,68.98,5.5,1.0,3000.0,52.7
2018-01-02 00:00:00,51.8,42.8,71.25999999999999,1.5,1.0,3000.0,51.8
2018-01-02 01:00:00,55.4,44.6,66.91,3.0,1.0,3000.0,55.4
2018-01-02 02:00:00,54.5,42.8,64.58,6.0,1.0,3000.0,54.5
2018-01-02 03:00:00,53.6,42.8,66.7,3.5,1.0,3000.0,53.6
2018-01-02 04:00:00,52.7,42.8,68.98,1.5,1.0,3000.0,52.7
2018-01-02 05:00:00,52.7,42.8,68.98,1.5,1.0,3000.0,52.7
2018-01-02 06:00:00,55.4,44.6,66.91,6.0,1.0,3000.0,55.4
2018-01-02 07:00:00,58.1,44.6,60.730000000000004,7.5,1.0,3000.0,58.1
2018-01-02 08:00:00,58.1,44.6,60.730000000000004,7.5,1.0,3000.0,58.1
2018-01-02 09:00:00,59.9,43.7,55.11,9.5,1.0,3000.0,59.9
2018-01-02 10:00:00,60.8,42.8,51.45,10.5,1.0,3000.0,60.8
2018-01-02 11:00:00,61.7,42.8,49.865,3.5,1.0,3000.0,61.7
2018-01-02 12:00:00,62.6,41.0,45.04,7.0,1.0,3000.0,62.6
2018-01-02 13:00:00,61.7,40.1,44.9,6.5,1.0,3000.0,61.7
2018-01-02 14:00:00,59.9,40.1,47.97,4.5,1.0,3000.0,59.9
2018-01-02 15:00:00,54.5,41.9,62.485,4.5,1.0,3000.0,54.5
2018-01-02 16:00:00,53.6,44.6,71.45,6.0,1.0,3000.0,53.6
2018-01-02 17:00:00,53.6,44.6,71.45,3.5,1.0,3000.0,53.6
2018-01-02 18:00:00,50.9,42.8,73.72,2.5,1.0,3000.0,50.535
2018-01-02 19:00:00,51.8,43.7,73.80000000000001,2.5,1.0,3000.0,51.8
2018-01-02 20:00:00,53.6,43.7,69.075,5.0,1.0,1000.0,53.6
2018-01-02 21:00:00,51.8,44.6,76.34,3.5,1.0,1000.0,51.8
2018-01-02 22:00:00,50.0,44.6,81.61,6.5,1.0,2500.0,47.03
2018-01-02 23:00:00,50.0,43.7,78.89500000000001,2.5,2.0,3250.0,49.22
2018-01-03 00:00:00,48.2,44.6,87.28,3.0,2.0,3000.0,47.21
2018-01-03 01:00:00,49.1,44.6,84.445,1.5,2.0,3000.0,48.605000000000004
2018-01-03 02:00:00,46.4,42.8,87.19,1.5,2.0,3000.0,46.4
2018-01-03 03:00:00,45.5,42.8,90.27,3.0,2.0,3000.0,43.879999999999995
2018-01-03 04:00:00,47.3,43.7,87.435,3.0,1.0,2000.0,46.18
2018-01-03 05:00:00,48.2,42.8,81.47,2.5,2.0,2000.0,47.705
2018-01-03 06:00:00,48.2,41.9,78.74000000000001,6.0,2.0,2000.0,45.435
2018-01-03 07:00:00,50.0,42.8,76.34,1.0,2.0,2750.0,50.0
2018-01-03 08:00:00,54.5,41.0,60.52,9.5,2.0,2750.0,54.5
2018-01-03 09:00:00,55.4,38.3,52.49,14.5,2.0,2750.0,55.4
2018-01-03 10:00:00,55.4,36.5,48.9,14.5,2.0,3500.0,55.4
2018-01-03 11:00:00,57.2,34.7,42.66,13.0,2.0,3500.0,57.2
2018-01-03 12:00:00,57.2,35.6,44.19,9.5,1.0,3500.0,57.2
2018-01-03 13:00:00,57.2,35.6,44.19,8.5,1.0,3500.0,57.2
2018-01-03 14:00:00,55.4,35.6,47.16,5.5,1.0,3500.0,55.4
2018-01-03 15:00:00,52.7,35.6,52.085,3.0,1.0,3500.0,52.7
2018-01-03 16:00:00,50.900000000000006,36.5,58.205,1.5,1.0,3500.0,50.405
2018-01-03 17:00:00,45.5,35.6,68.155,2.5,1.0,3250.0,44.745000000000005
2018-01-03 18:00:00,43.7,35.6,72.99000000000001,1.0,1.0,3000.0,43.7
2018-01-03 19:00:00,42.8,37.4,81.07,3.5,2.0,3000.0,40.53
2018-01-03 20:00:00,41.9,35.6,78.215,2.0,2.0,3000.0,41.015
2018-01-03 21:00:00,45.5,36.5,70.58000000000001,3.0,2.0,3000.0,43.879999999999995
2018-01-03 22:00:00,46.4,36.5,68.255,1.0,2.0,3000.0,46.4
2018-01-03 23:00:00,44.6,37.4,75.68,0.0,2.0,2750.0,44.6
2018-01-04 00:00:00,48.2,40.1,73.455,5.5,2.0,2500.0,45.355000000000004
2018-01-04 01:00:00,50.9,41.0,68.775,7.0,2.0,2500.0,49.785
2018-01-04 02:00:00,50.0,41.0,71.07,5.0,2.0,2500.0,47.825
2018-01-04 03:00:00,51.8,40.1,64.235,5.5,2.0,2500.0,51.8
2018-01-04 04:00:00,50.9,41.0,68.775,4.0,2.0,2750.0,49.26
2018-01-04 05:00:00,52.7,40.1,62.11,4.5,2.0,2750.0,52.7
2018-01-04 06:00:00,50.0,40.1,69.0,7.0,1.0,1800.0,48.165
2018-01-04 07:00:00,47.3,41.9,81.405,4.0,1.0,1800.0,45.535
2018-01-04 08:00:00,48.2,42.8,81.47,5.5,1.0,1800.0,45.335
2018-01-04 09:00:00,46.4,41.0,81.34,6.0,1.0,1800.0,42.915
2018-01-04 10:00:00,44.6,39.2,81.2,5.0,1.0,1800.0,41.42
2018-01-04 11:00:00,45.5,39.2,78.52000000000001,3.5,1.0,1800.0,43.735
2018-01-04 12:00:00,46.4,39.2,75.84,9.0,1.0,1800.0,41.495
2018-01-04 13:00:00,47.3,39.2,73.36,12.5,1.0,1800.0,41.325
2018-01-04 14:00:00,47.3,39.2,73.36,11.5,1.0,1800.0,41.650000000000006
2018-01-04 15:00:00,48.2,39.2,70.88,12.0,1.0,1800.0,42.66
2018-01-04 16:00:00,48.2,37.4,66.05,11.5,1.0,2000.0,42.78
2018-01-04 17:00:00,48.2,37.4,66.05,13.0,1.0,2000.0,42.32
2018-01-04 18:00:00,50.0,37.4,61.76,16.5,1.0,2000.0,43.769999999999996
2018-01-04 19:00:00,50.0,37.4,61.76,13.5,1.0,2000.0,44.599999999999994
2018-01-04 20:00:00,50.0,36.5,59.64,11.0,1.0,2000.0,45.265
2018-01-04 21:00:00,50.0,34.7,55.53,12.5,2.0,2500.0,44.769999999999996
2018-01-04 22:00:00,50.0,33.8,53.54,14.0,2.0,2500.0,44.375
2018-01-04 23:00:00,50.0,32.0,49.81,13.0,2.0,2500.0,44.71
2018-01-05 00:00:00,50.0,32.0,49.81,12.5,2.0,2500.0,44.785
2018-01-05 01:00:00,49.1,32.0,51.540000000000006,7.5,2.0,2500.0,45.585
2018-01-05 02:00:00,45.5,32.0,59.015,3.5,1.0,2500.0,43.665000000000006
2018-01-05 03:00:00,44.599999999999994,32.0,61.19,2.0,1.0,2500.0,44.599999999999994
2018-01-05 04:00:00,43.7,31.1,60.91,3.5,1.0,2500.0,41.58
2018-01-05 05:00:00,45.5,30.2,54.870000000000005,1.5,1.0,2750.0,45.5
2018-01-05 06:00:00,45.5,30.2,55.16,1.5,1.0,3000.0,45.5
2018-01-05 07:00:00,50.0,31.1,48.295,3.0,1.0,3000.0,49.504999999999995
2018-01-05 08:00:00,54.5,29.299999999999997,37.91,4.0,1.0,3000.0,54.5
2018-01-05 09:00:00,55.4,28.4,35.28,3.0,1.0,2750.0,55.4
2018-01-05 10:00:00,57.2,31.1,36.915,3.0,1.0,3000.0,57.2
2018-01-05 11:00:00,57.2,32.0,38.35,4.5,1.0,3000.0,57.2
2018-01-05 12:00:00,58.1,31.1,35.72,2.5,1.0,3000.0,58.1
2018-01-05 13:00:00,58.1,35.599999999999994,43.0,5.0,1.0,3000.0,58.1
2018-01-05 14:00:00,55.4,37.4,50.64,4.0,1.0,3000.0,55.4
2018-01-05 15:00:00,51.8,38.3,59.89,1.5,1.0,3000.0,51.8
2018-01-05 16:00:00,48.2,36.5,63.785,1.0,1.0,3000.0,48.2
2018-01-05 17:00:00,48.2,37.4,66.05,0.5,1.0,3000.0,48.2
2018-01-05 18:00:00,44.6,37.4,75.68,1.0,1.0,3000.0,44.6
2018-01-05 19:00:00,43.7,35.6,72.99000000000001,1.0,1.0,3000.0,43.7
2018-01-05 20:00:00,41.0,34.7,78.58500000000001,2.0,1.0,3000.0,39.165
2018-01-05 21:00:00,38.3,34.7,86.74000000000001,3.5,1.0,3000.0,35.345
2018-01-05 22:00:00,38.3,35.599999999999994,89.94,2.5,1.0,3000.0,37.16
2018-01-05 23:00:00,37.4,34.7,89.91499999999999,1.5,1.0,3000.0,37.4
2018-01-06 00:00:00,37.4,34.7,89.91499999999999,1.5,1.0,3000.0,37.4
2018-01-06 01:00:00,35.6,32.9,89.83500000000001,2.5,1.0,3000.0,34.2
2018-01-06 02:00:00,36.5,33.8,89.86500000000001,1.5,1.0,3000.0,36.5
2018-01-06 03:00:00,35.6,33.8,93.08,3.0,1.0,3000.0,33.61
2018-01-06 04:00:00,35.6,33.8,93.08,1.5,1.0,3000.0,35.6
2018-01-06 05:00:00,36.5,34.7,93.11,2.0,1.0,3000.0,36.5
2018-01-06 06:00:00,37.400000000000006,35.599999999999994,93.13499999999999,1.5,1.0,3000.0,37.400000000000006
2018-01-06 07:00:00,45.5,42.8,90.28999999999999,1.0,1.0,3000.0,45.5
2018-01-06 08:00:00,55.400000000000006,44.6,67.07,0.0,1.0,3000.0,55.400000000000006
2018-01-06 09:00:00,58.1,46.4,65.02000000000001,2.5,1.0,3000.0,58.1
2018-01-06 10:00:00,59.9,45.5,59.019999999999996,3.0,1.0,3000.0,59.9
2018-01-06 11:00:00,60.8,47.3,61.08,3.0,1.0,3000.0,60.8
2018-01-06 12:00:00,59.0,46.4,62.92,4.5,1.0,3000.0,59.0
2018-01-06 13:00:00,59.0,45.5,60.845,5.5,1.0,3000.0,59.0
2018-01-06 14:00:00,58.1,45.5,62.94500000000001,5.5,1.0,3000.0,58.1
2018-01-06 15:00:00,54.5,44.6,69.18,2.5,1.0,3000.0,54.5
2018-01-06 16:00:00,52.7,43.7,71.355,3.0,1.0,3000.0,52.7
2018-01-06 17:00:00,50.0,42.8,76.18,3.0,1.0,3000.0,49.27
2018-01-06 18:00:00,48.2,41.9,78.74000000000001,0.0,1.0,3000.0,48.2
2018-01-06 19:00:00,46.4,41.9,84.265,3.0,1.0,3000.0,45.15
2018-01-06 20:00:00,47.3,42.8,84.33,0.0,1.0,3000.0,47.3
2018-01-06 21:00:00,46.4,41.0,81.34,1.5,1.0,3000.0,45.775
2018-01-06 22:00:00,46.4,41.9,84.265,3.0,1.0,3000.0,45.15
2018-01-06 23:00:00,44.6,41.0,87.09,0.5,1.0,3000.0,44.6
2018-01-07 00:00:00,46.4,42.8,87.19,0.0,2.0,2500.0,46.4
2018-01-07 01:00:00,46.4,42.8,87.19,0.0,2.0,2050.0,46.4
2018-01-07 02:00:00,48.2,44.6,87.28,1.5,1.0,1600.0,48.2
2018-01-07 03:00:00,50.0,46.4,87.37,2.0,1.0,1600.0,49.635000000000005
2018-01-07 04:00:00,50.9,46.4,84.555,1.5,1.0,1600.0,50.9
2018-01-07 05:00:00,51.8,47.3,84.62,1.0,2.0,1200.0,51.8
2018-01-07 06:00:00,50.9,47.3,87.42,0.0,2.0,1200.0,50.9
2018-01-07 07:00:00,53.6,48.2,81.87,0.0,2.0,1200.0,53.6
2018-01-07 08:00:00,56.3,50.9,82.055,1.5,2.0,1200.0,56.3
2018-01-07 09:00:00,59.0,51.8,76.98,4.5,2.0,1200.0,59.0
2018-01-07 10:00:00,60.8,52.7,74.67,7.5,2.0,1200.0,60.8
2018-01-07 11:00:00,60.8,52.7,74.67,8.5,2.0,1200.0,60.8
2018-01-07 12:00:00,62.6,50.9,65.565,10.0,1.0,1200.0,62.6
2018-01-07 13:00:00,60.8,51.8,72.2,9.0,1.0,1200.0,60.8
2018-01-07 14:00:00,59.9,51.8,74.59,7.0,1.0,1200.0,59.9
2018-01-07 15:00:00,56.3,50.9,82.055,6.5,1.0,1200.0,56.3
2018-01-07 16:00:00,55.4,50.0,81.99,4.0,1.0,1200.0,55.4
2018-01-07 17:00:00,54.5,49.1,81.93,2.5,1.0,1350.0,54.5
2018-01-07 18:00:00,53.6,49.1,84.715,3.0,2.0,1500.0,53.6
2018-01-07 19:00:00,50.9,46.4,84.555,0.0,2.0,1500.0,50.9
2018-01-07 20:00:00,51.8,48.2,87.47,0.0,2.0,1500.0,51.8
2018-01-07 21:00:00,49.1,46.4,90.41,0.0,1.0,1000.0,49.1
2018-01-07 22:00:00,49.1,45.5,87.325,0.0,1.0,800.0,49.1
2018-01-07 23:00:00,49.1,47.3,93.685,0.5,1.0,800.0,49.1
2018-01-08 00:00:00,50.0,49.1,96.75,0.5,2.0,1200.0,50.0
2018-01-08 01:00:00,50.0,48.2,93.5,0.0,2.0,1350.0,50.0
2018-01-08 02:00:00,51.8,50.0,93.55,0.0,2.0,1500.0,51.8
2018-01-08 03:00:00,50.9,50.0,96.775,0.5,2.0,1500.0,50.9
2018-01-08 04:00:00,51.8,51.8,96.47428571428571,0.5,2.0,1500.0,50.9
2018-01-08 05:00:00,52.7,49.1,96.17357142857144,0.5,2.0,1500.0,50.9
2018-01-08 06:00:00,53.6,50.0,95.87285714285714,0.0,2.0,1500.0,50.9
2018-01-08 07:00:00,55.4,51.8,95.57214285714286,0.5,2.0,1500.0,50.9
2018-01-08 08:00:00,57.2,53.6,95.27142857142857,1.0,2.0,1500.0,50.9
2018-01-08 09:00:00,57.2,53.6,94.9707142857143,1.0,2.0,1500.0,50.9
2018-01-08 10:00:00,59.0,52.7,94.67,0.5,2.0,1500.0,50.9
2018-01-08 11:00:00,59.0,53.6,94.36928571428572,3.5,2.0,1500.0,50.9
2018-01-08 12:00:00,59.9,53.6,94.06857142857143,4.0,1.0,1500.0,50.9
2018-01-08 13:00:00,59.9,53.6,93.76785714285715,4.0,1.0,1500.0,50.9
2018-01-08 14:00:00,59.0,52.7,93.46714285714286,4.0,1.0,1500.0,50.9
2018-01-08 15:00:00,57.2,51.8,93.16642857142858,3.5,1.0,1500.0,50.9
2018-01-08 16:00:00,57.2,51.8,92.86571428571429,2.5,1.0,1500.0,50.9
2018-01-08 17:00:00,56.3,51.8,92.56500000000001,3.0,1.0,1500.0,50.9
2018-01-08 18:00:00,55.4,51.8,92.26428571428572,3.5,1.0,1500.0,50.9
2018-01-08 19:00:00,55.4,51.8,91.96357142857144,1.0,1.0,1500.0,50.9
2018-01-08 20:00:00,55.4,50.0,91.66285714285715,2.5,1.0,1500.0,50.9
2018-01-08 21:00:00,54.5,50.0,91.36214285714287,1.0,1.0,1500.0,50.9
2018-01-08 22:00:00,55.4,50.0,91.06142857142858,1.0,1.0,1500.0,50.9
2018-01-08 23:00:00,53.6,50.0,90.7607142857143,0.0,3.0,3000.0,50.9
2018-01-09 00:00:00,50.9,48.2,90.46000000000001,1.0,3.0,3000.0,50.9
2018-01-09 01:00:00,47.3,45.5,93.42500000000001,1.0,2.0,3000.0,47.3
2018-01-09 02:00:00,48.2,46.4,93.45,1.0,2.0,3000.0,48.2
2018-01-09 03:00:00,46.4,45.5,96.7,1.0,2.0,3000.0,46.4
2018-01-09 04:00:00,48.2,45.5,90.385,1.5,1.0,700.0,48.2
2018-01-09 05:00:00,50.0,46.4,87.37,1.0,2.0,300.0,50.0
2018-01-09 06:00:00,50.9,49.1,93.525,0.5,2.0,500.0,50.9
2018-01-09 07:00:00,53.6,50.0,87.56,0.5,2.0,750.0,53.6
2018-01-09 08:00:00,54.5,50.0,84.775,2.0,2.0,550.0,54.5
2018-01-09 09:00:00,56.3,50.0,79.405,2.5,2.0,600.0,56.3
2018-01-09 10:00:00,58.1,48.2,69.58,5.0,1.0,750.0,58.1
2018-01-09 11:00:00,59.0,49.1,69.67,6.5,1.0,1000.0,59.0
2018-01-09 12:00:00,59.9,48.2,65.24,8.0,1.0,1500.0,59.9
2018-01-09 13:00:00,60.8,47.3,61.08,5.0,1.0,200.0,60.8
2018-01-09 14:00:00,58.1,49.1,71.92,11.0,1.0,200.0,58.1
2018-01-09 15:00:00,54.5,49.1,81.93,6.0,1.0,200.0,54.5
2018-01-09 16:00:00,55.4,50.0,81.99,3.5,1.0,200.0,55.4
2018-01-09 17:00:00,55.4,48.2,76.66,2.0,1.0,500.0,55.4
2018-01-09 18:00:00,55.4,48.2,76.66,4.5,2.0,1350.0,55.4
2018-01-09 19:00:00,55.4,48.2,76.66,3.5,2.0,1500.0,55.4
2018-01-09 20:00:00,54.5,48.2,79.265,4.0,2.0,1500.0,54.5
2018-01-09 21:00:00,52.7,46.4,79.12,5.0,2.0,1750.0,52.7
2018-01-09 22:00:00,52.7,46.4,79.12,5.5,2.0,1900.0,52.7
2018-01-09 23:00:00,51.8,45.5,79.055,4.0,2.0,2000.0,51.435
2018-01-10 00:00:00,50.9,45.5,81.675,3.0,3.0,2250.0,50.535
2018-01-10 01:00:00,50.9,45.5,81.675,3.0,3.0,2500.0,50.535
2018-01-10 02:00:00,51.8,46.4,81.74,2.5,3.0,2500.0,51.8
2018-01-10 03:00:00,52.7,46.4,79.12,5.5,2.0,1750.0,52.7
2018-01-10 04:00:00,53.6,46.4,76.5,7.0,3.0,2000.0,53.6
2018-01-10 05:00:00,53.6,46.4,76.5,4.5,3.0,2000.0,53.6
2018-01-10 06:00:00,52.7,46.4,79.12,3.0,1.0,2000.0,52.7
2018-01-10 07:00:00,53.6,46.4,76.5,3.5,1.0,2000.0,53.6
2018-01-10 08:00:00,54.5,46.4,74.07,4.0,2.0,2500.0,54.5
2018-01-10 09:00:00,55.4,46.4,71.64,6.0,2.0,3000.0,55.4
2018-01-10 10:00:00,55.4,46.4,71.64,4.5,2.0,3000.0,55.4
2018-01-10 11:00:00,55.4,45.5,69.275,7.5,2.0,3000.0,55.4
2018-01-10 12:00:00,55.4,45.5,69.275,7.0,2.0,3000.0,55.4
2018-01-10 13:00:00,55.4,46.4,71.64,5.5,3.0,3000.0,55.4
2018-01-10 14:00:00,55.4,46.4,71.64,3.0,3.0,2500.0,55.4
2018-01-10 15:00:00,53.6,46.4,76.5,3.5,2.0,3000.0,53.6
2018-01-10 16:00:00,53.6,46.4,76.5,2.0,3.0,4000.0,53.6
2018-01-10 17:00:00,53.6,45.5,73.975,2.0,3.0,4000.0,53.6
2018-01-10 18:00:00,51.8,45.5,79.03999999999999,2.0,2.0,2750.0,51.8
2018-01-10 19:00:00,50.9,45.5,81.675,1.0,1.0,1500.0,50.9
2018-01-10 20:00:00,50.9,46.4,84.555,0.5,1.0,1500.0,50.9
2018-01-10 21:00:00,50.0,46.4,87.37,3.0,1.0,1500.0,49.22
2018-01-10 22:00:00,50.9,47.3,87.42,2.0,2.0,2000.0,50.9
2018-01-10 23:00:00,50.0,48.2,93.5,1.0,2.0,1800.0,50.0
2018-01-11 00:00:00,50.9,48.2,90.485,1.5,2.0,1600.0,50.9
2018-01-11 01:00:00,50.9,48.2,90.485,2.5,2.0,1600.0,50.535
2018-01-11 02:00:00,50.0,49.1,96.75,2.5,2.0,1550.0,49.635000000000005
2018-01-11 03:00:00,49.1,47.3,93.475,2.0,2.0,1600.0,49.1
2018-01-11 04:00:00,48.2,45.5,90.36500000000001,1.5,2.0,1600.0,48.2
2018-01-11 05:00:00,46.4,44.6,93.4,2.0,1.0,1550.0,45.775
2018-01-11 06:00:00,46.400000000000006,44.599999999999994,93.4,1.5,1.0,1500.0,45.645
2018-01-11 07:00:00,50.9,49.1,93.525,2.0,1.0,1500.0,50.9
2018-01-11 08:00:00,54.5,51.8,90.625,2.5,1.0,1500.0,54.5
2018-01-11 09:00:00,56.3,48.2,74.245,1.0,1.0,1500.0,56.3
2018-01-11 10:00:00,59.0,48.2,67.33,1.5,1.0,1500.0,59.0
2018-01-11 11:00:00,58.1,48.2,69.58,2.5,1.0,1800.0,58.1
2018-01-11 12:00:00,58.1,48.2,69.58,3.0,1.0,1800.0,58.1
2018-01-11 13:00:00,56.3,48.2,74.245,5.5,1.0,1800.0,56.3
2018-01-11 14:00:00,55.4,49.1,79.32499999999999,2.5,2.0,1800.0,55.4
2018-01-11 15:00:00,55.4,48.2,76.66,3.0,2.0,1800.0,55.4
2018-01-11 16:00:00,53.6,50.0,87.56,4.5,2.0,1800.0,53.6
2018-01-11 17:00:00,53.6,50.0,87.56,5.5,2.0,1800.0,53.6
2018-01-11 18:00:00,52.7,50.0,90.555,3.0,2.0,1800.0,52.7
2018-01-11 19:00:00,51.8,50.0,93.55,2.0,2.0,2150.0,51.8
2018-01-11 20:00:00,51.8,50.0,93.55,1.5,2.0,1500.0,51.8
2018-01-11 21:00:00,51.8,50.0,93.55,1.0,2.0,1500.0,51.8
2018-01-11 22:00:00,51.8,50.0,93.55,1.5,2.0,1500.0,51.8
2018-01-11 23:00:00,51.8,50.9,96.775,1.5,2.0,1500.0,51.8
2018-01-12 00:00:00,50.9,49.1,93.525,0.5,1.0,1500.0,50.9
2018-01-12 01:00:00,50.0,49.1,96.75,1.0,3.0,3000.0,50.0
2018-01-12 02:00:00,50.0,50.0,100.0,1.5,3.0,3000.0,50.0
2018-01-12 03:00:00,50.0,49.1,96.75,1.5,2.0,3000.0,50.0
2018-01-12 04:00:00,48.2,47.3,96.7,0.5,2.0,3000.0,48.2
2018-01-12 05:00:00,47.3,46.4,96.725,1.0,1.0,2500.0,47.3
2018-01-12 06:00:00,48.2,46.400000000000006,93.45,2.0,1.0,2500.0,47.835
2018-01-12 07:00:00,52.7,49.1,87.71000000000001,4.0,1.0,2500.0,52.7
2018-01-12 08:00:00,57.2,46.4,67.28,0.5,1.0,2500.0,57.2
2018-01-12 09:00:00,56.3,47.3,71.735,3.5,1.0,2000.0,56.3
2018-01-12 10:00:00,59.0,47.3,65.125,4.5,2.0,1500.0,59.0
2018-01-12 11:00:00,57.2,48.2,71.83,4.5,1.0,1500.0,57.2
2018-01-12 12:00:00,57.2,49.1,74.32499999999999,4.5,1.0,1750.0,57.2
2018-01-12 13:00:00,57.2,47.3,69.475,4.5,1.0,2000.0,57.2
2018-01-12 14:00:00,56.3,47.3,71.89,4.5,2.0,2000.0,56.3
2018-01-12 15:00:00,53.599999999999994,46.4,76.69,3.0,2.0,2000.0,53.599999999999994
2018-01-12 16:00:00,50.9,46.4,84.555,3.0,2.0,2000.0,50.535
2018-01-12 17:00:00,50.9,46.4,84.555,2.5,2.0,1900.0,50.535
2018-01-12 18:00:00,51.8,46.4,81.74,1.0,1.0,1800.0,51.8
2018-01-12 19:00:00,53.6,48.2,81.87,1.5,1.0,1600.0,53.6
2018-01-12 20:00:00,52.7,48.2,84.67,2.5,1.0,1600.0,52.7
2018-01-12 21:00:00,51.8,50.0,93.55,5.5,1.0,1600.0,51.8
2018-01-12 22:00:00,50.9,49.1,93.525,6.5,1.0,1300.0,49.785
2018-01-12 23:00:00,50.0,48.2,93.5,5.0,2.0,1600.0,47.77
2018-01-13 00:00:00,50.0,46.4,87.37,5.5,2.0,1000.0,47.78
2018-01-13 01:00:00,48.2,46.4,93.45,6.5,1.0,1000.0,45.245000000000005
2018-01-13 02:00:00,48.2,45.5,90.36500000000001,8.5,1.0,1700.0,43.905
2018-01-13 03:00:00,48.2,44.6,87.28,4.0,1.0,1400.0,46.42
2018-01-13 04:00:00,46.4,44.6,93.4,4.0,2.0,1800.0,44.24
2018-01-13 05:00:00,47.3,44.6,90.34,4.5,2.0,1800.0,45.265
2018-01-13 06:00:00,48.2,46.4,93.45,4.5,2.0,1800.0,46.125
2018-01-13 07:00:00,49.1,46.4,90.41,8.5,2.0,1500.0,45.0
2018-01-13 08:00:00,50.9,48.2,90.485,8.5,2.0,1000.0,48.849999999999994
2018-01-13 09:00:00,52.7,48.2,84.67,10.0,2.0,1000.0,52.7
2018-01-13 10:00:00,54.5,50.0,84.775,12.0,2.0,1000.0,54.5
2018-01-13 11:00:00,54.5,46.4,74.07,12.0,2.0,1000.0,54.5
2018-01-13 12:00:00,54.5,47.3,76.58,13.0,2.0,1000.0,54.5
2018-01-13 13:00:00,55.4,45.5,69.275,13.5,2.0,1000.0,55.4
2018-01-13 14:00:00,53.6,46.4,76.5,10.0,2.0,1500.0,53.6
2018-01-13 15:00:00,52.7,45.5,76.595,7.5,2.0,2000.0,52.7
2018-01-13 16:00:00,51.8,44.6,76.34,3.5,2.0,2000.0,51.8
2018-01-13 17:00:00,50.9,44.6,78.975,2.0,1.0,1750.0,50.535
2018-01-13 18:00:00,50.9,44.6,78.975,1.0,1.0,2250.0,50.9
2018-01-13 19:00:00,50.9,44.6,78.975,1.5,1.0,1250.0,50.9
2018-01-13 20:00:00,50.0,44.6,81.61,9.0,1.0,1000.0,45.9
2018-01-13 21:00:00,50.0,45.5,84.49000000000001,16.0,1.0,750.0,43.9
2018-01-13 22:00:00,49.1,46.4,90.41,14.5,2.0,500.0,43.105
2018-01-13 23:00:00,48.2,45.5,90.36500000000001,20.0,2.0,500.0,40.66
2018-01-14 00:00:00,48.2,42.8,81.47,18.0,2.0,1250.0,41.095
2018-01-14 01:00:00,48.2,41.9,78.74000000000001,18.5,1.0,1000.0,40.965
2018-01-14 02:00:00,46.4,41.9,84.265,18.0,1.0,1000.0,38.709999999999994
2018-01-14 03:00:00,46.4,41.0,81.34,20.0,1.0,1250.0,38.269999999999996
2018-01-14 04:00:00,46.4,40.1,78.59,16.5,1.0,1000.0,39.195
2018-01-14 05:00:00,45.5,39.2,78.52000000000001,12.5,1.0,1500.0,39.03
2018-01-14 06:00:00,45.5,38.3,75.94,12.5,1.0,1500.0,39.055
2018-01-14 07:00:00,45.5,38.3,75.94,12.0,2.0,1750.0,39.185
2018-01-14 08:00:00,47.3,38.3,70.78,14.5,1.0,1500.0,40.75
2018-01-14 09:00:00,48.2,37.4,66.05,19.0,1.0,2000.0,40.864999999999995
2018-01-14 10:00:00,48.2,36.5,63.785,17.0,1.0,2000.0,41.3
